36.089,10.288,86
36.089,10.268,86
36.089,10.249,86
36.087,10.23,86
36.084,10.211,86
36.08,10.192,86
36.075,10.173,86
36.068,10.154,86
36.06,10.136,86
36.051,10.118,86
36.041,10.1,86
36.029,10.083,86
36.016,10.067,86
36.001,10.051,86
35.986,10.036,86
35.969,10.022,86
35.951,10.008,86
35.931,9.9959,86
35.911,9.9847,86
35.889,9.9747,86
35.865,9.9661,86
35.841,9.959,86
35.815,9.9537,86
35.787,9.9503,86
35.759,9.946,86
35.729,9.9414,86
35.698,9.9366,86
35.666,9.9317,86
35.633,9.9265,86
35.599,9.9211,86
35.563,9.9155,86
35.526,9.9097,86
35.489,9.9036,86
35.45,9.8974,86
35.41,9.8909,86
35.368,9.8842,86
35.326,9.8773,86
35.283,9.8701,86
35.238,9.8627,86
35.193,9.855,86
35.146,9.8472,86
35.098,9.839,86
35.049,9.8307,86
34.999,9.8221,86
34.948,9.8132,86
34.896,9.8041,86
34.843,9.7947,86
34.789,9.785,86
34.734,9.7751,86
34.678,9.765,86
34.62,9.7545,86
34.562,9.7438,86
34.503,9.7328,86
34.443,9.7216,86
34.382,9.71,86
34.32,9.6982,86
34.256,9.6861,86
34.192,9.6737,86
34.127,9.661,86
34.061,9.648,86
33.995,9.6347,86
33.927,9.6211,86
33.858,9.6072,86
33.789,9.593,86
33.718,9.5785,86
33.647,9.5637,86
33.575,9.5486,86
33.502,9.5331,86
33.428,9.5174,86
33.354,9.5013,86
33.278,9.4849,86
33.202,9.4681,86
33.125,9.451,86
33.047,9.4336,86
32.968,9.4159,86
32.889,9.3978,86
32.809,9.3794,86
32.728,9.3607,86
32.647,9.3416,86
32.564,9.3222,86
32.481,9.3024,86
32.398,9.2823,86
32.314,9.2618,86
32.229,9.241,86
32.143,9.2198,86
32.057,9.1983,86
31.97,9.1765,86
31.882,9.1542,86
31.794,9.1317,86
31.706,9.1087,86
31.616,9.0855,86
31.527,9.0618,86
31.436,9.0378,86
31.345,9.0135,86
31.254,8.9888,86
31.162,8.9637,86
31.07,8.9383,86
30.977,8.9125,86
30.884,8.8863,86
30.79,8.8598,86
30.696,8.833,86
30.601,8.8058,86
30.506,8.7782,86
30.41,8.7503,86
30.314,8.722,86
30.218,8.6934,86
30.122,8.6644,86
30.025,8.635,86
29.927,8.6053,86
29.83,8.5753,86
29.732,8.5449,86
29.633,8.5142,86
29.535,8.4831,86
29.436,8.4517,86
29.337,8.42,86
29.238,8.3879,86
29.138,8.3554,86
29.038,8.3227,86
28.938,8.2896,86
28.838,8.2562,86
28.738,8.2224,86
28.637,8.1884,86
28.536,8.154,86
28.435,8.1193,86
28.334,8.0842,86
28.233,8.0489,86
28.132,8.0133,86
28.031,7.9773,86
27.929,7.9411,86
27.827,7.9045,86
27.726,7.8677,86
27.624,7.8306,86
27.522,7.7931,86
27.421,7.7554,86
27.319,7.7174,86
27.217,7.6792,86
27.115,7.6407,86
27.013,7.6019,86
26.912,7.5628,86
26.81,7.5235,86
26.708,7.4839,86
26.606,7.4441,86
26.505,7.404,86
26.403,7.3637,86
26.302,7.3232,86
26.201,7.2824,86
26.099,7.2414,86
25.998,7.2001,86
25.897,7.1587,86
25.796,7.117,86
25.695,7.0752,86
25.595,7.0331,86
25.494,6.9908,86
25.394,6.9483,86
25.294,6.9057,86
25.194,6.8629,86
25.094,6.8198,86
24.995,6.7767,86
24.895,6.7333,86
24.796,6.6898,86
24.697,6.6461,86
24.599,6.6023,86
24.5,6.5583,86
24.402,6.5142,86
24.304,6.47,86
24.206,6.4256,86
24.109,6.3811,86
24.012,6.3365,86
23.915,6.2917,86
23.819,6.2469,86
23.722,6.2019,86
23.626,6.1569,86
23.531,6.1117,86
23.436,6.0665,86
23.341,6.0211,86
23.246,5.9757,86
23.152,5.9302,86
23.058,5.8846,86
22.965,5.8389,86
22.872,5.7932,86
22.779,5.7474,86
22.686,5.7015,86
