15.546,4.2547,86
15.557,4.2384,86
15.566,4.2216,86
15.574,4.2041,86
15.581,4.1861,86
15.587,4.1676,86
15.592,4.1487,86
15.596,4.1293,86
15.598,4.1097,86
15.6,4.0897,86
15.6,4.0695,86
15.598,4.0492,86
15.596,4.0287,86
15.592,4.0082,86
15.586,3.9877,86
15.579,3.9672,86
15.57,3.947,86
15.56,3.927,86
15.548,3.9073,86
15.535,3.8881,86
15.519,3.8695,86
15.502,3.8515,86
15.483,3.8345,86
15.461,3.8184,86
15.44,3.801,86
15.417,3.7829,86
15.393,3.764,86
15.369,3.7444,86
15.343,3.7241,86
15.317,3.703,86
15.29,3.6812,86
15.262,3.6587,86
15.233,3.6354,86
15.203,3.6115,86
15.172,3.5868,86
15.141,3.5613,86
15.108,3.5352,86
15.075,3.5083,86
15.041,3.4807,86
15.006,3.4524,86
14.97,3.4234,86
14.934,3.3936,86
14.896,3.3632,86
14.858,3.332,86
14.819,3.3001,86
14.779,3.2675,86
14.739,3.2343,86
14.698,3.2003,86
14.655,3.1656,86
14.612,3.1302,86
14.569,3.0941,86
14.524,3.0573,86
14.479,3.0198,86
14.433,2.9816,86
14.387,2.9428,86
14.339,2.9032,86
14.291,2.863,86
14.242,2.8221,86
14.193,2.7805,86
14.142,2.7383,86
14.091,2.6953,86
14.04,2.6518,86
13.987,2.6075,86
13.934,2.5626,86
13.881,2.517,86
13.827,2.4708,86
13.772,2.4239,86
13.716,2.3764,86
13.66,2.3283,86
13.603,2.2795,86
13.545,2.23,86
13.487,2.18,86
13.429,2.1293,86
13.369,2.078,86
13.31,2.0261,86
13.249,1.9736,86
13.188,1.9205,86
13.127,1.8667,86
13.065,1.8124,86
13.002,1.7575,86
12.939,1.702,86
12.875,1.6459,86
12.811,1.5892,86
12.746,1.532,86
12.681,1.4742,86
12.616,1.4159,86
12.55,1.357,86
12.483,1.2975,86
12.416,1.2375,86
12.348,1.177,86
12.281,1.1159,86
12.212,1.0544,86
12.143,0.99228,86
12.074,0.92968,86
12.005,0.86658,86
11.935,0.80299,86
11.864,0.7389,86
11.793,0.67434,86
11.722,0.6093,86
11.651,0.54379,86
11.579,0.47783,86
11.507,0.41141,86
11.434,0.34455,86
11.361,0.27724,86
11.288,0.20951,86
11.215,0.14136,86
11.141,0.072792,86
11.067,0.0038181,86
10.993,-0.065555,86
10.918,-0.13532,86
10.843,-0.20546,86
10.768,-0.27598,86
10.693,-0.34687,86
10.617,-0.41811,86
10.541,-0.48971,86
10.465,-0.56164,86
10.389,-0.6339,86
10.312,-0.70649,86
