1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
1.000, 0.005, 0.000
0.999, 0.005, 0.000
0.999, 0.005, 0.000
0.999, 0.005, 0.000
0.999, 0.005, 0.000
0.999, 0.005, 0.000
0.998, 0.005, 0.000
0.998, 0.005, 0.000
0.998, 0.005, 0.000
0.998, 0.005, 0.000
0.997, 0.005, 0.000
0.997, 0.005, 0.000
0.997, 0.005, 0.000
0.996, 0.005, 0.000
0.996, 0.005, 0.000
0.995, 0.005, 0.000
0.995, 0.005, 0.000
0.995, 0.005, 0.000
0.994, 0.005, 0.000
0.994, 0.005, 0.000
0.993, 0.005, 0.000
0.993, 0.006, 0.000
0.992, 0.006, 0.000
0.991, 0.006, 0.000
0.991, 0.006, 0.000
0.990, 0.006, 0.000
0.990, 0.006, 0.000
0.989, 0.006, 0.000
0.988, 0.006, 0.000
0.988, 0.006, 0.000
0.987, 0.006, 0.000
0.986, 0.006, 0.000
0.986, 0.006, 0.000
0.985, 0.006, 0.000
0.984, 0.007, 0.000
0.983, 0.007, 0.000
0.983, 0.007, 0.000
0.982, 0.007, 0.000
0.981, 0.007, 0.000
0.980, 0.007, 0.000
0.979, 0.007, 0.000
0.978, 0.007, 0.000
0.978, 0.007, 0.000
0.977, 0.007, 0.000
0.976, 0.008, 0.000
0.975, 0.008, 0.000
0.974, 0.008, 0.000
0.973, 0.008, 0.000
0.972, 0.008, 0.000
0.971, 0.008, 0.000
0.970, 0.008, 0.000
0.969, 0.008, 0.000
0.968, 0.008, 0.000
0.967, 0.009, 0.000
0.965, 0.009, 0.000
0.964, 0.009, 0.000
0.963, 0.009, 0.000
0.962, 0.009, 0.000
0.961, 0.009, 0.000
0.960, 0.009, 0.000
0.959, 0.009, 0.000
0.957, 0.009, 0.000
0.956, 0.010, 0.000
0.955, 0.010, 0.000
0.954, 0.010, 0.000
0.952, 0.010, 0.000
0.951, 0.010, 0.000
0.950, 0.010, 0.000
0.948, 0.010, 0.000
0.947, 0.010, 0.000
