19.331,7.6456,85.1
19.335,7.6198,85.1
19.336,7.5937,85.1
19.335,7.5674,85.1
19.332,7.5412,85.1
19.326,7.5151,85.1
19.318,7.4893,85.1
19.307,7.4641,85.1
19.293,7.4394,85.1
19.278,7.4157,85.1
19.259,7.393,85.1
19.238,7.3715,85.1
19.215,7.3516,85.1
19.188,7.3335,85.1
19.159,7.3176,85.1
19.127,7.3042,85.1
19.092,7.2939,85.1
19.054,7.2864,85.1
19.015,7.2774,85.1
18.972,7.2678,85.1
18.928,7.2578,85.1
18.882,7.2472,85.1
18.833,7.2361,85.1
18.782,7.2245,85.1
18.729,7.2123,85.1
18.673,7.1996,85.1
18.616,7.1864,85.1
18.556,7.1727,85.1
18.494,7.1583,85.1
18.43,7.1435,85.1
18.364,7.1281,85.1
18.295,7.1122,85.1
18.225,7.0957,85.1
18.152,7.0786,85.1
18.077,7.061,85.1
18,7.0429,85.1
17.921,7.0242,85.1
17.84,7.0049,85.1
17.757,6.9851,85.1
17.672,6.9647,85.1
17.585,6.9437,85.1
17.495,6.9222,85.1
17.404,6.9001,85.1
17.311,6.8774,85.1
17.215,6.8541,85.1
17.118,6.8302,85.1
17.019,6.8058,85.1
16.918,6.7808,85.1
16.814,6.7552,85.1
16.709,6.729,85.1
16.602,6.7021,85.1
16.494,6.6747,85.1
16.383,6.6467,85.1
16.27,6.6181,85.1
16.156,6.5889,85.1
16.039,6.5591,85.1
15.921,6.5286,85.1
15.801,6.4975,85.1
15.68,6.4659,85.1
15.556,6.4336,85.1
15.431,6.4006,85.1
15.304,6.3671,85.1
15.176,6.3329,85.1
15.045,6.2981,85.1
14.913,6.2626,85.1
14.78,6.2265,85.1
14.645,6.1898,85.1
14.508,6.1524,85.1
14.369,6.1144,85.1
14.229,6.0757,85.1
14.088,6.0364,85.1
13.945,5.9964,85.1
13.8,5.9558,85.1
13.654,5.9145,85.1
13.506,5.8726,85.1
13.357,5.83,85.1
13.207,5.7867,85.1
13.055,5.7428,85.1
12.902,5.6982,85.1
12.747,5.6529,85.1
12.591,5.607,85.1
12.434,5.5603,85.1
12.275,5.5131,85.1
12.115,5.4651,85.1
11.954,5.4165,85.1
11.792,5.3671,85.1
11.628,5.3172,85.1
11.464,5.2665,85.1
11.298,5.2151,85.1
11.131,5.1631,85.1
10.963,5.1104,85.1
10.793,5.057,85.1
10.623,5.0029,85.1
10.452,4.9481,85.1
10.279,4.8926,85.1
10.106,4.8365,85.1
9.9316,4.7797,85.1
9.7563,4.7221,85.1
9.58,4.6639,85.1
9.4029,4.605,85.1
9.2249,4.5455,85.1
9.0461,4.4852,85.1
8.8664,4.4243,85.1
8.6859,4.3626,85.1
8.5047,4.3003,85.1
8.3227,4.2373,85.1
8.14,4.1736,85.1
7.9565,4.1093,85.1
7.7724,4.0442,85.1
7.5876,3.9785,85.1
7.4022,3.9121,85.1
7.2162,3.845,85.1
7.0297,3.7773,85.1
6.8425,3.7089,85.1
6.6548,3.6398,85.1
6.4667,3.57,85.1
6.278,3.4996,85.1
6.0889,3.4285,85.1
5.8994,3.3568,85.1
5.7094,3.2844,85.1
5.5191,3.2113,85.1
5.3284,3.1376,85.1
5.1374,3.0632,85.1
4.9461,2.9882,85.1
4.7545,2.9125,85.1
4.5627,2.8362,85.1
4.3706,2.7593,85.1
4.1783,2.6817,85.1
3.9859,2.6035,85.1
3.7932,2.5246,85.1
3.6005,2.4452,85.1
3.4076,2.3651,85.1
3.2146,2.2844,85.1
3.0216,2.2031,85.1
2.8286,2.1212,85.1
2.6355,2.0386,85.1
2.4424,1.9555,85.1
2.2494,1.8718,85.1
2.0565,1.7875,85.1
1.8636,1.7027,85.1
1.6708,1.6172,85.1
1.4782,1.5312,85.1
1.2857,1.4446,85.1
1.0933,1.3574,85.1
0.9012,1.2697,85.1
0.7093,1.1815,85.1
0.51763,1.0927,85.1
0.32623,1.0033,85.1
0.13512,0.91344,85.1
-0.055687,0.82304,85.1
-0.24616,0.73212,85.1
-0.43628,0.64069,85.1
-0.62603,0.54875,85.1
-0.81538,0.45632,85.1
-1.0043,0.36339,85.1
-1.1928,0.26997,85.1
-1.3808,0.17608,85.1
-1.5684,0.081719,85.1
-1.7555,-0.013107,85.1
-1.942,-0.10839,85.1
-2.128,-0.20412,85.1
-2.3134,-0.30029,85.1
-2.4983,-0.3969,85.1
-2.6825,-0.49392,85.1
-2.8662,-0.59137,85.1
-3.0492,-0.68922,85.1
-3.2315,-0.78747,85.1
-3.4132,-0.88612,85.1
-3.5941,-0.98514,85.1
-3.7744,-1.0845,85.1
-3.9539,-1.1843,85.1
-4.1327,-1.2844,85.1
-4.3107,-1.3849,85.1
-4.4879,-1.4857,85.1
-4.6643,-1.5869,85.1
-4.8398,-1.6884,85.1
-5.0145,-1.7903,85.1
-5.1884,-1.8924,85.1
-5.3613,-1.9949,85.1
-5.5333,-2.0977,85.1
-5.7045,-2.2008,85.1
-5.8746,-2.3042,85.1
-6.0438,-2.4078,85.1
-6.2121,-2.5118,85.1
-6.3793,-2.616,85.1
-6.5455,-2.7204,85.1
-6.7107,-2.8251,85.1
-6.8748,-2.9301,85.1
-7.0379,-3.0353,85.1
-7.1999,-3.1406,85.1
-7.3608,-3.2462,85.1
-7.5206,-3.352,85.1
-7.6793,-3.4579,85.1
-7.8368,-3.564,85.1
-7.9932,-3.6703,85.1
